CWE90_LDAP_Injection__w32_char_environment,"_snprintf(filter, 256-1, ""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_char_file,"_snprintf(filter, 256-1, ""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_char_listen_socket,"_snprintf(filter, 256-1, ""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_wchar_t_connect_socket,"_snwprintf(filter, 256-1, L""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_wchar_t_console,"_snwprintf(filter, 256-1, L""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_wchar_t_environment,"_snwprintf(filter, 256-1, L""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_wchar_t_file,"_snwprintf(filter, 256-1, L""(cn=%s)"", data);",
CWE90_LDAP_Injection__w32_wchar_t_listen_socket,"_snwprintf(filter, 256-1, L""(cn=%s)"", data);",
CWE114_Process_Control__w32_char_connect_socket,hModule = LoadLibraryA(data);,
CWE114_Process_Control__w32_char_console,hModule = LoadLibraryA(data);,
CWE114_Process_Control__w32_char_environment,hModule = LoadLibraryA(data);,
CWE114_Process_Control__w32_char_file,hModule = LoadLibraryA(data);,
CWE114_Process_Control__w32_char_listen_socket,hModule = LoadLibraryA(data);,
CWE114_Process_Control__w32_char_relativePath,hModule = LoadLibraryA(data);,
CWE114_Process_Control__w32_wchar_t_connect_socket,hModule = LoadLibraryW(data);,
CWE114_Process_Control__w32_wchar_t_console,hModule = LoadLibraryW(data);,
CWE114_Process_Control__w32_wchar_t_environment,hModule = LoadLibraryW(data);,
CWE114_Process_Control__w32_wchar_t_file,hModule = LoadLibraryW(data);,
CWE114_Process_Control__w32_wchar_t_listen_socket,hModule = LoadLibraryW(data);,
CWE114_Process_Control__w32_wchar_t_relativePath,hModule = LoadLibraryW(data);,
CWE121_Stack_Based_Buffer_Overflow__char_type_overrun_memcpy,"memcpy(structCharVoid.charFirst, SRC_STR, sizeof(structCharVoid));",
CWE121_Stack_Based_Buffer_Overflow__char_type_overrun_memmove,"memmove(structCharVoid.charFirst, SRC_STR, sizeof(structCharVoid));",
CWE121_Stack_Based_Buffer_Overflow__CWE129_connect_socket,buffer[data] = 1;,
CWE121_Stack_Based_Buffer_Overflow__CWE129_fgets,buffer[data] = 1;,
CWE121_Stack_Based_Buffer_Overflow__CWE129_fscanf,buffer[data] = 1;,
CWE121_Stack_Based_Buffer_Overflow__CWE129_large,buffer[data] = 1;,
CWE121_Stack_Based_Buffer_Overflow__CWE129_listen_socket,buffer[data] = 1;,
CWE121_Stack_Based_Buffer_Overflow__CWE129_rand,buffer[data] = 1;,
CWE121_Stack_Based_Buffer_Overflow__CWE131_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE131_memcpy,"memcpy(data, source, 10*sizeof(int));",
CWE121_Stack_Based_Buffer_Overflow__CWE131_memmove,"memmove(data, source, 10*sizeof(int));",
CWE121_Stack_Based_Buffer_Overflow__CWE135,size_t dataLen = strlen((char *)data);,
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_cpy,"strcpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_memcpy,"memcpy(data, source, (strlen(source) + 1) * sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_memmove,"memmove(data, source, (strlen(source) + 1) * sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_alloca_ncpy,"strncpy(data, source, strlen(source) + 1);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_cpy,"strcpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memcpy,"memcpy(data, source, (strlen(source) + 1) * sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_memmove,"memmove(data, source, (strlen(source) + 1) * sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_char_declare_ncpy,"strncpy(data, source, strlen(source) + 1);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_cpy,"wcscpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_memcpy,"memcpy(data, source, (wcslen(source) + 1) * sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_memmove,"memmove(data, source, (wcslen(source) + 1) * sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_alloca_ncpy,"wcsncpy(data, source, wcslen(source) + 1);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_cpy,"wcscpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_memcpy,"memcpy(data, source, (wcslen(source) + 1) * sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_memmove,"memmove(data, source, (wcslen(source) + 1) * sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE193_wchar_t_declare_ncpy,"wcsncpy(data, source, wcslen(source) + 1);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memcpy,"memcpy(data, source, 100*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_memmove,"memmove(data, source, 100*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncat,"strncat(data, source, 100);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_ncpy,"strncpy(data, source, 100-1);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_alloca_snprintf,"SNPRINTF(data, 100, ""%s"", source);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_loop,data = dataGoodBuffer;,-
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memcpy,"memcpy(data, source, 100*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_memmove,"memmove(data, source, 100*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncat,"strncat(data, source, 100);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_ncpy,"strncpy(data, source, 100-1);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_char_declare_snprintf,"SNPRINTF(data, 100, ""%s"", source);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memcpy,"memcpy(data, source, 100*sizeof(int));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_alloca_memmove,"memmove(data, source, 100*sizeof(int));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memcpy,"memcpy(data, source, 100*sizeof(int));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int_declare_memmove,"memmove(data, source, 100*sizeof(int));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memcpy,"memcpy(data, source, 100*sizeof(int64_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_alloca_memmove,"memmove(data, source, 100*sizeof(int64_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memcpy,"memcpy(data, source, 100*sizeof(int64_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_int64_t_declare_memmove,"memmove(data, source, 100*sizeof(int64_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memcpy,"memcpy(data, source, 100*sizeof(twoIntsStruct));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_alloca_memmove,"memmove(data, source, 100*sizeof(twoIntsStruct));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memcpy,"memcpy(data, source, 100*sizeof(twoIntsStruct));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_struct_declare_memmove,"memmove(data, source, 100*sizeof(twoIntsStruct));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_memcpy,"memcpy(data, source, 100*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_memmove,"memmove(data, source, 100*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncat,"wcsncat(data, source, 100);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_ncpy,"wcsncpy(data, source, 100-1);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_alloca_snprintf,"SNPRINTF(data, 100, L""%s"", source);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_loop,data[i] = source[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memcpy,"memcpy(data, source, 100*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_memmove,"memmove(data, source, 100*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_ncat,"wcsncat(data, source, 100);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_ncpy,"wcsncpy(data, source, 100-1);",
CWE121_Stack_Based_Buffer_Overflow__CWE805_wchar_t_declare_snprintf,"SNPRINTF(data, 100, L""%s"", source);",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_loop,dest[i] = data[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_memcpy,"memcpy(dest, data, strlen(data)*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_memmove,"memmove(dest, data, strlen(data)*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_ncat,"strncat(dest, data, strlen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_ncpy,"strncpy(dest, data, strlen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_snprintf,"SNPRINTF(dest, strlen(data), ""%s"", data);",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_loop,dest[i] = data[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memcpy,"memcpy(dest, data, strlen(data)*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_memmove,"memmove(dest, data, strlen(data)*sizeof(char));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncat,"strncat(dest, data, strlen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_ncpy,"strncpy(dest, data, strlen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_char_declare_snprintf,"SNPRINTF(dest, strlen(data), ""%s"", data);",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_loop,dest[i] = data[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_memcpy,"memcpy(dest, data, wcslen(data)*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_memmove,"memmove(dest, data, wcslen(data)*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_ncat,"wcsncat(dest, data, wcslen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_ncpy,"wcsncpy(dest, data, wcslen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_alloca_snprintf,"SNPRINTF(dest, wcslen(data), L""%s"", data);",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_loop,dest[i] = data[i];,
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_memcpy,"memcpy(dest, data, wcslen(data)*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_memmove,"memmove(dest, data, wcslen(data)*sizeof(wchar_t));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_ncat,"wcsncat(dest, data, wcslen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_ncpy,"wcsncpy(dest, data, wcslen(data));",
CWE121_Stack_Based_Buffer_Overflow__CWE806_wchar_t_declare_snprintf,"SNPRINTF(dest, wcslen(data), L""%s"", data);",
CWE121_Stack_Based_Buffer_Overflow__dest_char_alloca_cat,"strcat(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_char_alloca_cpy,"strcpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cat,"strcat(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_char_declare_cpy,"strcpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cat,"wcscat(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_alloca_cpy,"wcscpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cat,"wcscat(data, source);",
CWE121_Stack_Based_Buffer_Overflow__dest_wchar_t_declare_cpy,"wcscpy(data, source);",
CWE121_Stack_Based_Buffer_Overflow__placement_new_alloca,classTwo->intTwo = 10;,
CWE121_Stack_Based_Buffer_Overflow__placement_new_declare,classTwo->intTwo = 10;,
CWE121_Stack_Based_Buffer_Overflow__src_char_alloca_cat,"strcat(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_char_alloca_cpy,"strcpy(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_char_declare_cat,"strcat(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_char_declare_cpy,"strcpy(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_alloca_cat,"wcscat(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_alloca_cpy,"wcscpy(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_declare_cat,"wcscat(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__src_wchar_t_declare_cpy,"wcscpy(dest, data);",
CWE121_Stack_Based_Buffer_Overflow__wchar_t_type_overrun_memcpy,"memcpy(structCharVoid.charFirst, SRC_STR, sizeof(structCharVoid));",
CWE121_Stack_Based_Buffer_Overflow__wchar_t_type_overrun_memmove,"memmove(structCharVoid.charFirst, SRC_STR, sizeof(structCharVoid));",
